710
660
648
655
648
714
739
714
730
704
712
708
706
710
704
707
708
704
707
703
707
706
706
708
702
703
707
708
711
707
709
710
707
728
708
706
706
704
699
705
702
697
706
702
707
706
705
700
700
713
665
707
703
709
703
699
705
702
708
705
706
706
705
706
709
709
706
703
710
708
705
708
704
706
707
704
771
716
712
706
699
705
715
713
775
707
708
709
